"Pop","Species","SPAD","L_Aarea","L_Amass","L_Con","L_Ci","L_iWUE","L_NightRespArea","L_NightRespmass","LA","L_Peri","L_Circ","LS","LMA","L_FreshMass","L_DryMass","LWC","LDMC","L_MidribT","L_LaminaT","L_Tough","L_life","LN","LD15C","LPNUE","LC","LD13C","LCN","LP","Leaf_N_P","L_VeinD","L_T_activity","LTD","L_LipidC","L_AshC","WPTB","WPBMF","WPSMF","WPLMF","WPRMF","WPFB","WPFF","FPFM","FDFM","FRFM","FTFM","FPDM","FDDM","FRDM","FTDM","FPWC","FDWC","FRWC","FTWC","P_D","P_T","D_T","R_T","FRL","FRW","FDD","FDC","FTD","FTC","FTA","FDA","FPA","FRN","FPD","FAIR","FPAF","FDAF"
"GWR","H_niveu_ssp_tephrodes",58.4,52.5312689632038,927.668101796019,1.56490947196231,312.45814593824,33.5682478152123,-1.61951951592053,-29.6283383688807,38.621,41.664,0.28,0.745,56.6272235312395,1.7604,0.2187,7.04938271604938,0.124233128834356,1.16,0.64,159.155077524438,52.5,5.65,0.21,16418.9044565667,39.04,-30.79,6.90973451327434,0.4021,14.0512310370555,13.8034561005087,0,400,3.880070547,21.8749999999995,44.0953,0.0630452678630149,0.674833825827242,0.251258070588022,0.0108628357217209,223,239,0.332668527434331,0.711370783642485,0.319391469121819,1.36343078019863,0.0553222836947996,0.145096507600692,0.0487839343223833,0.249584759411011,5.08430922458829,3.91702981685256,6.18592452583947,4.50207456692035,0.403540309402688,0.229297929440686,0.581222844988568,0.189479224284444,3.17983206755559,1.17574789220516,1.50100205749767,4.71553703685784,7.86066619260884,24.6950111630216,49.4336406857455,1.83061911361385,47.6030215721316,12.2431554250334,2.65658794219205,28.2497144530617,0.961990496342744,0.0380095023778116
"GWR","H_niveu_ssp_tephrodes",51.1,48.751856000982,739.614716164089,1.31229206310347,307.43710365544,37.1501568680433,-1.63366579274027,-29.968052768054,21.558,22.511,0.535,0.965,65.9152054921607,0.9127,0.1421,5.42294159042928,0.155691903144516,0.97,0.59,163.39921292509,51,4.54,1.68,16291.0730432619,40.84,-29.3,8.99559471365639,0.4968,9.13848631239935,11.6062089067853,0,550,4.69924812,16.4490861618808,97.6366,0.175651343860806,0.602113346839198,0.213284772308745,0.00895053699125123,213,241,0.2794,0.67185,0.3135,1.26475,0.05255,0.1508,0.08355,0.2869,4.31684110371075,3.45523872679045,2.75224416517056,3.40833042872081,0.348474801061008,0.183164865806901,0.525618682467759,0.29121645172534,3.3,1.05,1.4,4.39822971502571,8,25.1327412287183,50.2654824574367,1.539380400259,48.7261020571777,11.5,2.61468835079542,31.6530612244898,0.969375,0.030625
"GWR","H_niveu_ssp_tephrodes",38.9,34.3198029138916,617.484791740967,1.16046400139969,325.399995821516,29.5742072761385,-1.4503507106262,-28.5587876834185,20.457,41.844,0.147,0.677,55.5799970670186,1.0404,0.1137,8.15039577836412,0.109284890426759,1.01,0.69,123.079926618899,26.5,3.88,0.6,15914.5564881693,33.65,-31.11,8.67268041237113,0.2808,13.8176638176638,10.1008364382272,1.02007529113709,550,3.77946459877573,28.86597938144,52.7606,0.0905979082876237,0.667725537617085,0.222802621653279,0.0188739324420117,226,260,0.358122072317256,0.735504777500055,0.347659356432157,1.44128620624947,0.0529121813506869,0.146220297974874,0.0515270398241694,0.25065951914973,5.82461902805754,4.06085370829547,6.05393474472451,4.74467474893204,0.383562471920283,0.218358555718971,0.581885218319887,0.199756224078876,3.14465301044844,1.02122196412066,1.58543661058155,4.98079600853529,7.87474263147842,24.739233599963,50.235947278692,2.09866200693465,48.1372852717573,13.6850135857583,2.84133154399199,26.592149044311,0.956571981654302,0.0434280164634328
"GWR","H_niveu_ssp_tephrodes",46.9,45.6674979105244,908.173075856258,1.9055603773593,329.0560094908,23.9653901566791,-1.52762530999403,-29.0048511162484,19.648,24.502,0.404,0.811,50.2850162866449,0.7976,0.0988,7.07287449392713,0.123871614844534,1.08,0.59,123.079926618899,46,5.23,-0.67,17364.6859628348,40.36,-30.14,7.717017208413,0.4712,11.0993208828523,8.58450641677185,0,450,4.516129032,18.8953488372093,84.8181,0.186516792995835,0.562668817151056,0.223387460931098,0.0274269289220107,217,239,0.30115,0.50865,0.18435,0.99415,0.0483,0.1046,0.0291,0.182,5.23498964803313,3.86281070745698,5.33505154639175,4.46236263736264,0.461759082217973,0.265384615384615,0.574725274725275,0.15989010989011,3,1.3,1.3,4.08407044966673,7.3,22.9336263712055,41.85386812745,1.32732289614169,40.5265452313083,12.5,3.06067198253645,30.5325443786982,0.968286732970539,0.0317132670294614
"IVN","H_niveu_ssp_tephrodes",47.7,46.0177565832449,855.990850595244,1.45902501396975,316.366036176968,31.5400737771032,-1.75162224498996,-32.5824796065011,39.565,39.901,0.312,0.844,53.7596360419563,1.8585,0.2127,7.737658674189,0.114447134786118,2.95,0.63,150.666806723135,46,5.43,0.27,15764.1040625275,39.72,-30.26,7.31491712707182,0.3624,14.9834437086093,7.26801982,0,300,3.473491773,20.6963249516442,65.7807,0.127240968855607,0.5662511952594,0.301062469690958,0.00544536619403564,208,233,0.2444,0.484,0.313,1.0414,0.03515,0.08955,0.01655,0.14125,5.95305832147937,4.40480178671133,17.9123867069486,6.37274336283186,0.39251814628699,0.248849557522124,0.633982300884956,0.11716814159292,3.4,1.1,1.35,4.24115008234622,8.15,25.6039801267568,52.168109508267,1.43138815279185,50.7367213554752,10,2.35785100876882,35.4458161865569,0.972562008355602,0.0274379916443976
"IVN","H_niveu_ssp_tephrodes",51.7,36.6484811468148,667.714816299332,1.4846482393496,331.809984426128,24.6849591542774,-1.76878401254303,-32.2262548146832,37.113,36.581,0.349,0.839,54.8864279363026,1.5341,0.2037,6.53117329405989,0.132781435369272,1.38,0.61,165.521280625416,39,4.89,0.6,13654.6997198227,40.35,-30.27,8.25153374233129,0.3617,13.5194912911252,8.78741071405788,0.315781066483045,350,3.272727273,18.6046511627905,130.6257,0.144305446784209,0.62093447154733,0.224118990367133,0.0106410913013289,226,229,0.33673313813021,0.730297913258801,0.326037580180818,1.39306863156983,0.0562781074233677,0.151250638290281,0.0509437836678121,0.258934845233263,4.98708746415723,3.80851868963494,6.13558753451431,4.40609405008526,0.390769225151222,0.224549866488443,0.586270690354873,0.189179441827032,3.1955044695433,1.17176177453456,1.51428449350721,4.75726504024719,7.90529343259381,24.8352117723084,50.0489256526919,1.88161677892406,48.1673088737678,12.3134761592823,2.6292627998448,28.218688183164,0.961410985987912,0.0385890126868415
"IVN","H_niveu_ssp_tephrodes",55.9,51.0106528567136,841.805121416877,1.78791208858072,321.501792752764,28.5308506959125,-1.96593848737367,-32.4429701323435,35.794,39.077,0.295,0.753,60.5967480583338,1.727,0.2169,6.96219455970493,0.125593514765489,1.5,0.69,161.277145224764,44.5,4.9,1.12,17179.6963554465,39.98,-30.02,8.15918367346939,0.3973,12.3332494336773,10.918219504941,0,400,4.259634888,18.9083820662762,117.0539,0.162147523491315,0.61967520945479,0.198944247051999,0.0192330200018966,208,226,0.28105,0.7438,0.2372,1.26205,0.0465,0.1801,0.03825,0.26485,5.04408602150538,3.12992781787896,5.20130718954248,3.76515008495375,0.258189894503054,0.175571077968661,0.680007551444214,0.144421370587125,2.95,1.05,1.7,5.34070751110265,7.6,23.8761041672824,45.3645979178366,2.26980069221863,43.094797225618,14.5,2.71499608803821,18.9861591695502,0.949965373961219,0.0500346260387812
"IVN","H_niveu_ssp_tephrodes",56.7,46.2405998534666,702.613746194516,1.27558412205889,307.569224718313,36.2505295055185,-1.98335361342225,-30.1365362207896,31.757,44.194,0.204,0.795,65.8122618635261,2.1124,0.209,9.10717703349282,0.0989395947737171,1.29,0.67,171.887483726393,44.5,4.17,2.29,16849.2505082618,40.28,-29.47,9.65947242206235,0.3085,13.517017828201,9.985758697,0.320038469223879,450,1.768172888,20.1960784313724,56.7276,0.127274906747333,0.603568633257885,0.247121330710272,0.0220351292845105,197,250,0.3867,0.5628,0.3062,1.2557,0.066,0.1134,0.0368,0.2162,4.85909090909091,3.96296296296296,7.32065217391304,4.80804810360777,0.582010582010582,0.30527289546716,0.524514338575393,0.170212765957447,3,1.3,1.3,4.08407044966673,7.3,22.9336263712055,41.85386812745,1.32732289614169,40.5265452313083,13,3.18309886183791,30.5325443786982,0.968286732970539,0.0317132670294614
"IVN","H_niveu_ssp_tephrodes",48.5,47.1965461503826,773.176455087462,1.290210201657,304.945884563845,36.5805091990196,-1.5790016510934,-30.0541280388952,27.571,39.453,0.223,0.726,61.0423996227921,1.098,0.1683,5.52406417112299,0.15327868852459,2.33,0.55,142.178535921832,50.5,4.26,1.13,18149.6820443066,40.93,-29.4,9.60798122065728,0.3047,13.980964883492,10.6237388194756,0.260956297321123,500,3.488372093,17.5,118.9408,0.229021496408297,0.516679726384891,0.221791008636229,0.032507768570583,205,223,0.3819,0.92205,0.43795,1.7419,0.05875,0.20115,0.0712,0.3311,5.5004255319149,3.58389261744966,5.15098314606742,4.26094835397161,0.292070594084017,0.177438840229538,0.607520386590154,0.215040773180308,3.35,1.45,1.7,5.34070751110265,8.4,26.3893782901543,55.4176944093239,2.26980069221863,53.1478937171053,10.5,1.96603164995871,23.4152249134948,0.959041950113379,0.0409580498866213
"IVN","H_niveu_ssp_tephrodes",55.7,47.7504975836788,737.431372409283,1.62747908225532,321.37451939831,29.3401605613925,-1.62966958348755,-30.1543989452115,32.076,29.336,0.468,0.909,64.7524629006111,1.3462,0.2077,5.48146364949446,0.154286138760957,1.6,0.58,159.155077524438,51.5,4.29,1.41,17189.5424804029,40.23,-29.05,9.37762237762238,0.2915,14.7169811320755,10.2494823621039,0,350,3.607214429,18.712273641852,99.3215,0.177504367130984,0.555664181471283,0.235768690565487,0.0310627608322468,217,255,0.22935,0.8275,0.34085,1.3977,0.0586,0.17605,0.0561,0.29075,2.91382252559727,3.70036921329168,5.07575757575758,3.80722269991402,0.332859982959387,0.201547721410146,0.605503009458297,0.192949269131556,2.75,1.2,1.45,4.5553093477052,6.95,21.8340689424491,37.9366947875052,1.65129963854314,36.2853951489621,13,2.85381277268226,21.973840665874,0.956472232286114,0.0435277677138864
"IVS","H_niveu_ssp_tephrodes",46.6,45.528290483588,1055.05489822037,1.67723648888784,327.012501401402,27.1448247073241,-1.05070582927118,-24.3486482797079,16.685,22.662,0.408,0.899,43.152532214564,0.649,0.072,8.01388888888889,0.110939907550077,1.06,0.62,144.300603622157,54,6.06,0.32,17410.1468353196,39.34,-30.61,6.49174917491749,0.374612241247803,13.1640408800969,8.17004754190653,0,250,3.85370058976805,18.381272293964,51.8605,0.0713452434897465,0.687613887255233,0.230425853973641,0.0106150152813799,229,248,0.172475,0.335925,0.17655,0.68495,0.031225,0.115266667,0.027975,0.174466667,4.52361889511609,1.91432908353288,5.31099195710456,2.92596483774176,0.270893579320724,0.178974015706966,0.660680168779748,0.160345815513287,2.8,0.975,1.35,4.24115008234622,6.95,21.8340689424491,37.9366947875052,1.43138815279185,36.5053066347134,9,2.12206590789194,25.5034293552812,0.962269033693908,0.0377309663060918
"IVS","H_niveu_ssp_tephrodes",50.8,52.3966370977467,965.737797500756,1.15570443811939,292.531108471092,45.337402340523,-1.33370366051563,-24.5818836278035,50.299,44.709,0.316,0.757,54.2555518002346,2.4439,0.2729,7.9552949798461,0.111665780105569,1.75,0.74,159.155077524438,19.5,4.92,-0.99,19628.8170223731,39.15,-29.76,7.95731707317073,0.4616,10.6585788561525,10.1967487985255,0,450,3.832116788,23.7288135593194,40.9613,0.0661600095700088,0.69056157885614,0.243278411573851,0,216.272392635402,242.375313616356,0.362135314515381,0.829542058207481,0.389101140054189,1.58077851277705,0.0576735348624465,0.165313734273868,0.0573153707191455,0.280302639855461,5.22882853385116,3.95376481098936,6.40721088368491,4.57241246852541,0.376911900753454,0.216587024646288,0.58740731903298,0.196005654850639,3.1868078982291,1.16255646691521,1.59237215376872,5.00258466006076,7.96598795022693,25.0258892230177,51.4220966404763,2.15355443590893,49.2685422045674,12.7641088669405,2.62633712611449,26.586871919883,0.95753066763616,0.042469330893746
"IVS","H_niveu_ssp_tephrodes",56.4,41.7145385070339,694.108144815247,1.92250457583439,336.176867964752,21.6980177999989,-1.59305158182851,-29.7928228568663,51,38.463,0.433,0.824,60.0980392156863,2.1575,0.3065,6.03915171288744,0.142062572421784,1.23,0.61,163.39921292509,46,4.68,0.55,14831.3706157104,39.83,-29.97,8.51068376068376,0.3253,14.3867199508146,8.38451863212999,0,500,3.868471954,20.198019801979,99.3465,0.105086741858042,0.608926333590011,0.270398051265017,0.0155888732869301,217,236,0.370233333,0.795666667,0.4087,1.5746,0.071333333,0.13815,0.05165,0.261133333,4.19018693546816,4.75944022439378,6.91287512100678,5.02986980601209,0.51634696344553,0.273168240072975,0.529040082370488,0.197791677556538,3.666666667,1.233333333,1.633333333,5.13126799981613,8.966666667,28.1696141282357,63.1468850064758,2.09526776616398,61.0516172403118,11,2.14371964208343,29.1378592398647,0.966819142924483,0.033180857075517
"ALV","H_verticillatus",37.1,34.3498000662935,891.046251346942,1.12585430999195,325.11678943014,30.5099867375727,-1.13950902860421,-29.5592768037714,24.358,34.635,0.255,0.95,38.5499630511536,0.784,0.0939,7.3493077742279,0.119770408163265,1.22,0.38,89.1268434136854,86,6.62,-0.75,13459.9131623405,41.79,-29.46,6.31268882175227,0.5468,12.1068032187271,7.182443253,0.892538737993061,43,5.818181818,15.8671586715858,202.0547,0.285197028329457,0.533710425939115,0.141595320475099,0.0394972252563291,220,250,0.298860378375876,0.678610942186674,0.288294216197713,1.26576553676026,0.0454461797164428,0.149057509339983,0.0502957374667035,0.244799426523129,5.59684000655106,3.69825134399695,4.7783370382769,4.18606449724247,0.333186641360995,0.193823845286577,0.600719344953532,0.205456807051775,2.77672943566823,0.852280926099973,1.58885571013206,4.99153742656506,7.14231458146851,22.4382430187687,42.0017936038952,2.09549860210218,39.9062950017931,14.6581719634184,3.02078952422511,21.36512984436,0.945508322081723,0.0544916752101605
"ALV","H_verticillatus",32.9,27.1789019769175,726.366888192347,0.96861276282845,332.833037132873,28.0596157927471,-0.797464581012323,-21.3125558437012,21.995,30.241,0.299,0.94,37.4175949079336,0.6478,0.0823,6.87120291616039,0.127045384377894,1.65,0.56,125.201994319225,129.5,5.85,-2.72,12416.528003288,41.87,-29.1,7.15726495726496,0.2921,20.0273878808627,6.306784187,0.316087506314936,20,3.6356228805789,20,207.9361,0.220539867776687,0.554716088259807,0.162012272039343,0.0627317719241633,226,255,0.289920144507488,0.561060146997307,0.239766982533925,1.09074727403872,0.0433479693368408,0.125466856796526,0.0446214833712759,0.213566932057973,5.7315747693867,3.55958059937075,4.51732398966188,4.16803035938113,0.37359540021557,0.209797138667256,0.58248952454383,0.207713334391515,2.82643346928714,0.800414270405647,1.43761124921302,4.51638893924568,7.09047818778731,22.2753941851913,41.3552651384878,1.70065424523122,39.6546108932566,14.3823043760094,3.27186107998619,25.8710381533553,0.95345399480664,0.0465460028236745
"ALV","H_verticillatus",30.7,29.3427495384059,827.167136140284,0.911398516159471,324.343649435035,32.1953009777248,-0.546875256543935,-15.4163207912521,33.264,40.863,0.25,0.941,35.4737854737855,0.9609,0.118,7.14322033898305,0.122801540222708,1.44,0.32,89.1268434136854,189,6.25,0.68,13234.6741782446,42.01,-28.68,6.7216,0.4121,15.1662217908275,7.70656749109923,0.488607369796969,14,1.441441441,15.1260504201667,203.4949,0.348578269037701,0.415784375922935,0.18280556416893,0.0528317908704346,220,252,0.0723,0.2908,0.13695,0.50005,0.0158,0.0705,0.0296,0.1159,3.57594936708861,3.12482269503546,3.62668918918919,3.31449525452977,0.224113475177305,0.136324417601381,0.608283002588438,0.255392579810181,1.7,0.6,1.2,3.76991118430775,4.6,14.451326206513,16.61902513749,1.13097335529233,15.4880517821977,7,1.85680766940545,13.6944444444444,0.931947069943289,0.0680529300567108
"ALV","H_verticillatus",22.3,12.0010324511634,322.005230262676,0.407908004511575,335.223873491557,29.4209290291651,-2.08649650661093,-41.5010049139381,2.388,9.799,0.312,0.913,37.2696817420436,0.053,0.0089,4.95505617977528,0.167924528301887,0.48,0.2,142.178535921832,105,2.94,0.96,10952.558852472,41.25,-30.09,14.030612244898,0.384363449715687,15.5589295687745,7.051792723,0.4092031096969,38,4.49557022981158,16.8442515526713,49.1631,0.333768619147287,0.424708775484052,0.210175924626397,0.031346680742264,236,260,0.2326,0.6868,0.1439,1.0633,0.0391,0.1467,0.0256,0.2114,4.94884910485933,3.68166325835038,4.62109375,4.02980132450331,0.266530334014997,0.184957426679281,0.693945127719962,0.121097445600757,2.7,0.9,1.6,5.02654824574367,7,21.9911485751286,38.484510006475,2.01061929829747,36.4738907081775,13,2.5862678252433,18.140625,0.947755102040816,0.0522448979591837
"ALV","H_verticillatus",28.4,24.2101187499085,784.675555540903,0.765625234259326,328.831137669666,31.6213699164835,-1.19764295277417,-30.5206178665774,13.483,25.483,0.261,0.962,30.8536675813988,0.3617,0.0416,7.69471153846154,0.115012441249654,0.86,0.34,89.1268434136854,84.5,4.96,-0.19,15820.0716842924,39.89,-29.65,8.04233870967742,0.3912,12.678936605317,6.652690145,0,20,3.80286476031528,25.7142857142777,119.242,0.372819140906728,0.445644152228242,0.155740427030744,0.0257962798342866,236,262,0.1554,0.6866,0.1874,1.0294,0.02555,0.1476,0.0393,0.21245,5.08219178082192,3.65176151761518,3.76844783715013,3.84537538244293,0.17310298102981,0.120263591433278,0.694751706283832,0.18498470228289,2.2,0.8,1.8,5.65486677646163,6.2,19.4778744522567,30.1907054009979,2.54469004940773,27.6460153515902,13,2.2989047335496,10.8641975308642,0.915712799167534,0.0842872008324662
"ALV","H_verticillatus",31.4,28.9286449397128,884.234052874241,0.938372021168118,325.714400508324,30.8285459147657,-0.946594184754203,-26.3296461487097,22.68,36.865,0.21,0.711,32.7160493827161,0.6329,0.0742,7.52964959568733,0.117238110285985,0.88,0.41,82.7606403127079,100,5.34,0.45,16558.6901287311,41.05,-29.98,7.687265917603,0.357,14.9579831932773,5.735679422,0.26793545034925,18,3.69281543924384,18.69918699187,163.1336,0.30434441463929,0.493973651044297,0.164975823496815,0.0367061108195982,236,260,0.18555,0.54875,0.1661,0.9004,0.0298,0.1257,0.0322,0.1877,5.22651006711409,3.36555290373906,4.1583850931677,3.79701651571657,0.237072394590294,0.158763985082579,0.669685668620139,0.171550346297283,2.35,0.8,1.75,5.49778714378214,6.45,20.2632726156542,32.6745270927423,2.40528187540469,30.2692452173377,13,2.36458772593673,12.5844897959184,0.926386635418544,0.0736133645814554
"TNV","H_verticillatus",32.1,33.1824921472549,1132.48733877126,0.806704161032771,308.229108374233,41.1334089373897,-0.8410824361449,-28.7053547867949,36.757,40.147,0.287,0.928,29.3005413934761,0.9887,0.1077,8.18012999071495,0.108930919389097,1.44,0.36,82.7606403127079,106.5,6.64,1.51,17055.5322104105,42.47,-28.5,6.3960843373494,0.5382,12.3374210330732,6.238378874,0,36,1.5130674,14.0056022408959,145.5266,0.350474758566475,0.292532086917443,0.277032515017873,0.0799606394982086,220,250,0.247824587871933,0.579610369537996,0.221101762120286,1.04853671953021,0.0391292308073657,0.130951074666383,0.0415872807588797,0.211667586232628,5.48834177581383,3.57377044603431,4.54433886800459,4.07856089994555,0.318350529626596,0.189515649175871,0.617327016372257,0.193157331219596,2.63620876642793,0.872907616936009,1.50561695348256,4.73003516018105,6.77803448633842,21.293823348059,37.5449440768986,1.84809502025682,35.6968490566418,13.4395123306089,2.8639082236669,21.6294940718547,0.944262042261734,0.0557379545059891
"TNV","H_verticillatus",36.6,38.3952461606854,1048.11738367638,0.868544327702091,302.556882096887,44.2064324595473,-0.647765641741906,-17.6827731958434,40.292,45.551,0.244,0.917,36.6325821503028,1.1183,0.1476,6.57655826558266,0.131986050254851,1.19,0.35,78.5165049120562,43,6.34,-0.48,16531.8199318041,42.07,-28.56,6.63564668769716,0.3749,16.9111763136836,7.863737799,0.553713128994321,62,1.489361702,15.5737704918034,142.1972,0.263903227349062,0.478795644358679,0.189925680674444,0.0673754476178153,217,248,0.22955,0.58015,0.17275,0.98245,0.0349,0.15465,0.0372,0.22675,5.57736389684814,2.75137407048173,3.64381720430108,3.33274531422271,0.225670869705787,0.153914002205072,0.682028665931643,0.164057331863286,3.05,0.75,1.45,4.5553093477052,7.55,23.7190245346029,44.769658809063,1.65129963854314,43.1183591705199,16,3.51238495099355,26.1117717003567,0.963115652822245,0.0368843471777554
